cnt,kind,id,selfLink,title,authors,publisher,publishedDate,description,printType,categories
0,books#volume,LBjIEAAAQBAJ,https://www.googleapis.com/books/v1/volumes/LBjIEAAAQBAJ,"임베디드 시스템 개발자의 알아야 할 기본 상식 (임베디드 시스템, 개발자 상식, 하드웨어, 소프트웨어)",씨익북스 편집부,Kyobobook MCP,2023-06-10,"이 책은 임베디드 시스템 개발자가 꼭 알아야 할 기본 상식을 다루고 있다. 임베디드 시스템이란 우리 주변에서 많이 사용되는 스마트폰, 자동차, 가전제품 등에 내장된 작은 컴퓨터 시스템을 말한다. 이 책에서는 임베디드 시스템 개발에 필요한 하드웨어, 소프트웨어, 통신, 보안 등의 기본 개념과 이론을 설명하고, 실제 개발 과정에서 발생할 수 있는 문제들과 해결 방법을 다룬다. 또한, 실제 산업에서 사용되는 임베디드 시스템 개발 도구와 프로세스에 대한 이해도 함께 제공한다. 이 책은 임베디드 시스템 개발자뿐만 아니라, 이 분야에 관심 있는 학생과 엔지니어들에게도 유용한 정보를 제공할 것이다.",BOOK,none
0,books#volume,R2mZPgAACAAJ,https://www.googleapis.com/books/v1/volumes/R2mZPgAACAAJ,데이터통신과 컴퓨터 네트워킹(IT Cookbook 한빛교재 시리즈 303),강문식,none,2009-02-14,none,BOOK,none
0,books#volume,TiM2AQAAIAAJ,https://www.googleapis.com/books/v1/volumes/TiM2AQAAIAAJ,대한 민국 게임 백서,none,none,2005,none,BOOK,Computer games
0,books#volume,_dhpwAEACAAJ,https://www.googleapis.com/books/v1/volumes/_dhpwAEACAAJ,슈퍼컴퓨터 운영 관리 시스템 구축을 위한 intel RSD 하드웨어 관리 및 모니터링 기술 분석 보고서,none,none,2016,none,BOOK,none
0,books#volume,J5W4DwAAQBAJ,https://www.googleapis.com/books/v1/volumes/J5W4DwAAQBAJ,글로벌 금융 패러다임과 한국 금융산업,임양택,한양대학교 출판부,2019-10-21,"이 책 『글로벌 금융 패러다임과 한국 금융산업 : 이론과 정책』은 다섯 가지의 위기(① 역사적 위기, ② 정치적 위기, ③ 경제적 위기, ④ 사회문화적 위기, ⑤ 교육의 위기) 중에서 경제위기를, 특히 ‘금융위기’(Financial Crisis)와 관련된 국내·외 사회경제적 문제를 각각 다루었다. 한국경제의 위기는 국가경쟁력(특히 수출경쟁력)의 지속적 추락으로 압축적으로 정의할 수 있다. 한국의 무역의존도가 높은 미국과 중국의 무역전쟁(관세전쟁 및 환율전쟁)이 점입가경으로 치닫고 있는 ‘총체적 위기’ 상황에서, 한국이 선택해야 하고 할 수 있는 것은 오직 ‘혁신주도 성장 전략’(Innovation-driven Growth)에 의한 자강뿐이다. 그러한 시도로서, 저자는 경제적 당면과제에 대한 해법으로서 '슘페테리안 테크노-경제발전 전략'과 최적 경제성장과 사회보장 모형'을 제시한다. 상기한 해법을 뒷받침하기 위하여, 저자는 세계사적 배경(신(新)금융자본주의 및 신(新)자유주의 → 신(新)실용주의)과 철학적 사유 패러다임(특히 국가지도자의 국정경영철학 및 국가지도자의 리더십)을 보완적으로 논술함으로써 본 저서의 주제를 보다 심도있게 부각하려고 시도했다. 저자는 진정한 ‘탈(脫) 경제위기 방안’은 기술-경제적 패러다임(Techno-Economic Paradigm)에 입각하여 ‘기술혁명’(Technological Revolution)에서 찾아야 하며, 그것을 산업에 제대로 착근 및 작동될 수 있도록 ‘금융’이 제대로 소기의 역할을 수행해야 한다고 한평생 믿어왔으며 이를 연구와 강의를 통하여 강조해왔다.",BOOK,Political Science
0,books#volume,QACiEAAAQBAJ,https://www.googleapis.com/books/v1/volumes/QACiEAAAQBAJ,4세대 원자로,Fouad Sabry,One Billion Knowledgeable,2022-12-14,"4세대 원자로란? 4세대 국제 포럼은 ""세대""라는 포괄적인 용어에 해당하는 다양한 원자로 설계의 상업적 실행 가능성에 대한 연구를 수행하고 있습니다. IV 원자로.""그것들은 다양한 목적으로 구동되며 그 중 일부에는 안전성 증가, 지속 가능성 향상, 효율성 증가 및 비용 절감이 포함됩니다. 귀하의 이점 (I) 다음 주제에 대한 통찰 및 검증: 1장: 4세대 원자로 2장: 원자로 3장 : 증식형 원자로 4장: 고속 중성자 원자로 5장: 일체형 고속 원자로 6장: 용융염 원자로 7장: 핵연료 8장: 초임계수로 9장: 고온 가스 원자로 10장: 납 냉각 고속 원자로 11장: 나트륨 냉각 고속 원자로 12장: 토륨 연료 주기 13장: 액체 상태 탈 냉각 원자로 14장: 온라인 재급유 15장: 액체 불소 토륨 원자로 16장: 진행파 원자로 장 17: 소형 모듈식 원자로 설계 목록 18장: TerraPower 19장: BN-1200 원자로 20장: 일체형 용융염 원자로 21장: BREST(리액터) (II) iv세대 리액터에 대한 대중의 주요 질문에 답변 (III) iv세대 사용에 대한 실제 사례 (IV) 4세대 원자로 기술에 대한 360도 완전한 이해를 위해 각 산업에서 266개의 새로운 기술을 간략하게 설명하는 17개의 부록 이 책의 대상 전문가, 학부생 및 대학원생, 애호가, 애호가 및 모든 종류의 4세대 원자로에 대한 기본 지식이나 정보를 넘어서고자 하는 사람들",BOOK,Science
1,books#volume,V7Z7DQAAQBAJ,https://www.googleapis.com/books/v1/volumes/V7Z7DQAAQBAJ,한 권으로 끝내는 IT 실무 영어,케네스 톰슨,부키,2015-12-24,"코르넬젠 ‘Matters’ 시리즈 No. 4 _ 한 권으로 끝내는 IT 실무 영어 해외 IT 분야 취업 및 IT 실무에 최적화된 영어 비영어권 IT 산업 종사자를 위한 현장 영어 IT(Information Technology)는 초고속 성장 중인 글로벌 비즈니스 분야 중 하나인 만큼 영어 활용 능력이 필수적으로 요구되는 산업이다. 특히 정보통신 기술이 영어권을 중심으로 발달/전개되는 현실을 감안하면 전세계 IT 비즈니스 종사자들이 사용하는 소통 언어는 단연 영어라 할 수 있다. 하지만 IT 영어 학습의 유효성이 비단 IT 산업 종사자들에 국한되는 것은 아니다. 일반인들 역시 하드웨어/소프트웨어를 포함한 각종 IT 기술 및 제품을 일상적으로 접하는 시대에 접어들었기 때문이다. 하드웨어/소프트웨어 설치 및 구성 네트워크 관리, 다양한 IT 문제 및 해결 방법부터 IT 기업의 구조, IT 기업 박람회, IT 비즈니스 관행, 구직에 이르기까지 산업 전반에 걸친 IT 업무와 밀접하게 연관된 다채로운 현장 영어를 미리미리 학습해 두어야 하는 이유도 바로 여기에 있다. 직업 현장 영어 학습에 대한 갈증을 해소하기 위해 기획된 코르넬젠 ‘Matters’ 시리즈의 네 번째 책으로 『IT 실무 영어』를 출간하는 것도 이 때문이다. ‘Matters’는 ‘중요하다; 문제, 일, 사건’이라는 말로,‘(해당) 실무’,‘(해당) 실무가 중요하다’라는 중의적인 의미를 나타낸다. 강의실 영어가 아니라 다양한 직업 현장에서 활용 가능한 영어 학습을 지향하는 시리즈의 특성을 반영한 시리즈 명칭에 걸맞게, 영어를 ‘교재 중심’이 아닌 ‘현장 중심’으로 학습할 수 있도록 구성했다. 『IT 실무 영어』는 해당 산업에서 쓰이는 실무 영어뿐 아니라 폭넓게 적용 가능한 비즈니스 영어를 동시에 다루고 있어 직업 현장 영어의 기초를 다져준다. 1) 가장 보편적인 상황에서 가장 흔히 쓰이는 IT 영어 ‘Matters 시리즈’의 목표가 ‘배우는’ 영어가 아니라 ‘쓰는’ 영어인 만큼 현장에서 업무를 수행하며 누구나 한번쯤 접할 만한 상황이 두루 제시돼 있다. 『IT 실무 영어』는 사용자(고객) 대 기업 비즈니스, 기업 대 기업 비즈니스 등 통상적인 IT 비즈니스 현장에서 쓰이는 필수 영어 표현들을 반복 숙달해 나갈 수 있도록 했을 뿐만 아니라 주문서, 이메일, 항의 서신, 사용설명서 등 각종 IT 업무 관련 문서/서류 샘플을 수록해 유용하게 활용할 수 있도록 구성했다. 이력서/자기소개서/면접 등 IT 산업 종사를 희망하거나 이직을 준비하는 학습자를 위한 다양한 샘플 자료도 제시되어 맞춤형 취업 대비 역시 가능하다. 2) Writing, Listening, Speaking, Grammar를 넘나드는 입체적인 학습 아기가 모국어를 배울 때도 뇌의 언어 중추가 활성화돼 자유자재로 모국어를 구사하게 되기까지는 상당한 시간이 걸린다. 그러니 비영어권 성인이 외국어인 영어를 배우는 게 얼마나 어려운 일인지는 쉽게 짐작할 수 있다. 게다가 전문 용어가 오가는 직업 현장 영어라면 그 어려움은 배가되기 마련이다. 이럴 때 가장 유효한 접근법이 바로 입체적인 학습법이다. 아무리 방대한 어휘력을 갖추었다 해도, 아무리 방대한 읽기 자료를 접했다 해도 입가 귀가 쉽게 트일 리 만무하다. 특정 영역에 치우치지 않고 읽기․듣기․말하기를 연계해 공부하는 것이 중요한 이유가 바로 여기에 있다. 『IT 실무 영어』에는 실무 현장의 생생한 대화를 재현한 듣기 자료, 다종다양한 업무 시뮬레이션 과제, 업무 서식 작성, 실용적인 문법 해설 등 말하기·쓰기·듣기 영역을 포괄하는 풍부한 부가 자료가 수록돼 있어 입체적인 학습이 가능하다. 3) 심화 영문 Text 읽기를 통해 독해 실력과 전문 지식 심화 전문직 영역에서는 배경 지식이 풍부해야 의사소통이 더 용이하다. 이 때문에 많은 비즈니스맨들이 영어 시사 잡지를 읽거나 영어 뉴스 프로그램을 시청하며 실전 능력을 배양한다. Matters 시리즈에서도 각 Unit마다 심화 영문 텍스트를 수록하여 직업 분야에 대한 전문 지식을 강화하면서도 영어 활용 능력을 향상시킬 수 있도록 구성했다. 특히 각 텍스트는 해당 Unit에서 공부한 주제와 연관돼 있어 단순히 고난이도 읽기 자료에 머무르지 않는 ‘주제 심화 학습’의 장이다. 4) 필수 어휘 수록으로 전문 분야 영어 능력 극대화 일상 회화를 할 때 필수적으로 알아야 할 단어가 있다면, 직업 영역에서 자주 쓰이는 필수 어휘도 따로 있다. 하지만 방대한 어휘력을 갖추는 것이 꼭 말처럼 쉬운 일은 아니다. Matters 시리즈에는 필수 단어 목록이 따로 정리돼 있어 학습자들이 효과적으로 전문 분야별 영어 능력을 극대화할 수 있으며, 따라서 세밀한 부분도 놓치지 않고 현장 영어를 마스터할 수 있다. 부키 펴냄.",BOOK,Business & Economics
1,books#volume,px3NDwAAQBAJ,https://www.googleapis.com/books/v1/volumes/px3NDwAAQBAJ,인공 지능: 4 차 산업 혁명,Peter Skalfist,Cambridge Stanford Books,2020-01-30,"제 4 차 산업 혁명은 우리가 살고 일하고 서로 관계하는 방식의 근본적인 변화를 나타냅니다. 이는 1 차, 2 차 및 3 차 산업 혁명의 기술 발전에 상응하는 특별한 기술 발전으로 인해 인간 개발의 새로운 장입니다. 이러한 발전은 물리적, 디지털 및 생물학적 세계를 거대한 약속과 잠재적 위험을 모두 창출하는 방식으로 통합하고 있습니다. 이 혁명의 속도, 폭 및 깊이는 우리가 국가를 개발하는 방법, 조직이 가치를 창출하는 방법, 심지어 인간이라는 의미를 다시 생각하도록 강요합니다. 오늘날 인공 지능은 좁은 AI (또는 약한 AI)로 잘 알려져 있습니다. 좁은 인공 지능 (예: 얼굴 인식 또는 인터넷 검색 또는 자동차 운전) 만 수행하도록 설계되었습니다. 그러나 많은 연구자들의 장기 목표는 일반 AI (AGI 또는 강력한 AI)를 만드는 것입니다. 좁은 AI는 체스 나 방정식 풀기와 같이 특정 작업이 무엇이든 인간보다 성능이 뛰어나지 만 AGI는 거의 모든인지 작업에서 인간보다 성능이 뛰어납니다.",BOOK,Computers
1,books#volume,zFzjDwAAQBAJ,https://www.googleapis.com/books/v1/volumes/zFzjDwAAQBAJ,"IT CookBook, 4차 산업혁명 시대의 정보통신개론",고응남,한빛아카데미(주),2020-01-06,"기본 이론부터 4차 산업혁명 기술까지 한 권으로 배우는 정보통신 4차 산업혁명 시대의 변화에 맞춰 정보통신 분야를 이해할 수 있도록 정리한 책입니다. 정보통신의 기본 이론부터 4차 산업혁명 핵심 기술로 주목받고 있는 사물인터넷, 빅데이터, 인공지능까지 소개합니다. 꼭 필요한 개념만 뽑아 500여 개의 그림을 통해 설명하므로 쉽게 이해할 수 있고, 방대한 이론과 기술을 150여 개의 표로 일목요연하게 정리하여 정보통신 분야에 대한 큰 그림을 그리는 데도 도움이 됩니다.",BOOK,Computers
1,books#volume,pUCoEAAAQBAJ,https://www.googleapis.com/books/v1/volumes/pUCoEAAAQBAJ,마헴,Fouad Sabry,One Billion Knowledgeable,2022-12-23,"마헴이란? 매그네토 유체역학적 폭발물(마헴)은 현재 미국 국방부 산하 국방고등연구계획국(국방고등연구계획국)에서 연구 중인 일종의 무기입니다. 이러한 유형의 무기는 용융 금속을 사용하여 적의 갑옷을 뚫습니다. 폭발은 용융 금속을 반대 방향으로 구동하는 전자기장을 생성합니다. 폭탄의 탄두는 ""미사일, 발사체 또는 기타 플랫폼 안에 포장""되어 그러한 방식으로 목표물에 전달될 것입니다. 먼저 장갑을 관통하여 적 전차를 파괴한 다음 내부에 도달하면 폭발하여 탑승장비를 내부에서 완전히 파괴합니다. 국방고등연구계획국 의 예측에 따르면 기존의 폭발성 관통기는 효율성, 제어 및 정확도 측면에서 이 새로운 무기와 비교할 수 없습니다. 우리가 얻을 수 있는 유익 (I) 다음 주제에 대한 통찰력 및 검증: 1장: 마헴 2장: 국방고등연구계획국 3장: 로켓 추진 수류탄 4장: 성형 전하 5장: M198 곡사포 6장: 운동 에너지 침투기 7장: 반응성 갑옷 8장: 고폭탄 대전차 9장: 대물 소총 10장: 칼 구스타프 8.4cm 무반동 소총 11장: 굴러간 균질 갑옷 12장: 차량 갑옷 13장: CBU-97 센서 퓨즈 무기 14장: JP233 15장: 라인메탈 Rh-120 16장: FGM-172 스로우 17장: 폭발적으로 형성된 관통기 18장: 탄약 19장: 정밀 유도 탄약 20장: 전기 갑옷 21장: 코뿔소 수동 적외선 패배 시스템 (II) 마헴에 대한 대중의 주요 질문에 답변. (III) 많은 분야에서 마헴 의 사용에 대한 실제 사례. (IV) 마헴의 기술을 360도 완전히 이해할 수 있도록 각 산업의 266개 신기술을 간략하게 설명하는 17개의 부록. 이 책의 대상 전문가, 학부 및 대학원생, 애호가, 애호가 및 모든 종류의 마헴에 대한 기본 지식이나 정보를 넘어서고 싶은 사람들.",BOOK,Technology & Engineering
1,books#volume,TLbIEAAAQBAJ,https://www.googleapis.com/books/v1/volumes/TLbIEAAAQBAJ,수학 - 어떤 것을 배우는 걸까?,씨익북스 편집부,Kyobobook MCP,2023-06-10,"이 책은 수학이란 무엇인지, 왜 배워야 하는지에 대해 알려줍니다. 수학은 우리 일상생활에서도 많이 사용되는데, 그 이유와 함께 수학의 다양한 분야와 개념들을 쉽게 설명해줍니다. 또한, 수학을 배우는 방법과 학습에 대한 조언도 제공하여 수학을 더욱 재미있고 효과적으로 배울 수 있도록 도와줍니다. 수학에 대한 흥미를 느끼지 못하거나 어려움을 겪는 독자들에게 이 책은 큰 도움이 될 것입니다.",BOOK,none
1,books#volume,gW8_EAAAQBAJ,https://www.googleapis.com/books/v1/volumes/gW8_EAAAQBAJ,데이터 주권과 마이데이터,이재영,CommunicationBooks,2021-08-30,"데이터 주권 시대, 무엇이 달라지나? 마이데이터 사업 2022년 1월 전면 시행 … 개인에게 개인 데이터에 대한 자기 결정권 부여 경기도, 9월 8일 데이터 주권 국제포럼 개최 … 모두가 잘 사는 공정한 데이터 세상 논의 금융소비자가 본인의 신용정보와 금융상품 등 각종 데이터를 스스로 관리할 수 있도록 하는 마이데이터(본인신용정보관리업) 사업이 올해 12월부터 순차적으로 개시돼 2022년 1월부터 전면 시행될 예정이다. 앞으로 금융 분야는 물론 의료, 헬스, 행정, 교육 등 다양한 분야에서 마이데이터가 시도될 것이다. 경기도는 9월 8일 온오프라인 병행의 ‘데이터 주권 국제포럼’ 개최하고 모두가 잘 사는 공정한 데이터 세상을 논의한다. 데이터를 이용하는 기업에서는 데이터가 새로운 원유 같은 자원임이 틀림없지만, 정작 데이터를 제공하는 개인에게는 아무런 도움이 되지 않았다. 오히려 개인 데이터가 유출되어 스팸에 시달리거나 심지어는 각종 피싱 위험에 노출된다. 이러한 불공평하고 일방적인 관계는 건강하지도 지속 가능하지도 않다. 개인은 최대한 개인 데이터 제공을 기피하게 되었고, 기업은 각종 컴플라이언스로 인해 데이터 수집은 물론 결합·처리·분석 등을 통해 가치 있게 활용하는 데 애를 먹고 있다. 이를 해결하기 위해 다양한 시도가 이루어지고 있다. 그중 가장 주목받는 것이 마이데이터다. 마이데이터는 단순히 ‘나의 데이터’를 의미하는 것이 아니다. 개인 데이터의 정보 주체인 개인이 자신의 정보를 실질적으로 관리, 통제 및 활용하는 일련의 법적, 기술적, 관리적 조치가 이루어져, 개인이 개인 데이터에 대한 결정권을 온전히 가지도록 하는 것을 의미한다. 개인 데이터의 관리 및 활용을 위한 인간 중심 모델을 지향하며 개인에게 개인 데이터에 대한 자기 결정권을 부여한다. 개인이 기업 및 기관에게 금융, 쇼핑, 의료 또는 건강 데이터와 같은 개인 데이터의 활용 권한을 직접 부여할 수 있게 한다는 개념이다. 마이데이터의 목표는 궁극적으로 개인 데이터에 대한 결정권을 당사자에게 돌려줌으로써 그들과 그들이 속한 사회가 지식을 발전시키고, 정보에 입각한 의사 결정을 내리고, 개인과 조직간, 그리고 개인 상호 간에 더욱더 주도적이고 효율적으로 소통하기 위함이다. 현재와 같이 소수의 데이터 공룡 기업들이 엄청난 양의 데이터를 독과점하며 수집하고 활용하는 환경에서 개인의 데이터 주권을 제공해줄 수 있는 기술 및 플랫폼에 대한 논의는 데이터 산업적인 측면에서뿐만 아니라 정치, 경제, 사회적 측면에서도 필요한 의제다. 그동안 「개인정보보호법」을 통해 개인 데이터의 보호와 기업 윤리에 관한 규정이 마련되어 있었지만, 자기 결정권에 대한 보장은 부족했다. 이 책은 개인 데이터 주권 회복과 기업의 데이터 활용을 동시에 달성할 수 있는 새로운 마이데이터 접근법을 제시한다. 데이터 주권 시대가 가져올 변화와 마이데이터 실현을 위한 올바른 접근법 등 마이데이터 시대의 새로운 패러다임 변화에 대해 살펴본다. 마이데이터 사업의 시행을 앞두고 있는 시점에, 데이터 주체인 개인들에게 반드시 필요한 정보와 제언이 담겨 있다.",BOOK,History
1,books#volume,vQWizwEACAAJ,https://www.googleapis.com/books/v1/volumes/vQWizwEACAAJ,모바일 기반 임목 측정 ⋅ 분석을 위한 딥러닝 및 컴퓨터 비전 기술 적용성 평가,none,none,2022,none,BOOK,none
1,books#volume,RIKZzQEACAAJ,https://www.googleapis.com/books/v1/volumes/RIKZzQEACAAJ,운영체제와 정보기술의 원리(개정판),반효경,none,2020-05-04,none,BOOK,none
1,books#volume,ZYSiEAAAQBAJ,https://www.googleapis.com/books/v1/volumes/ZYSiEAAAQBAJ,스마트그리드,Fouad Sabry,One Billion Knowledgeable,2022-12-16,"스마트 그리드란? 스마트 그리드는 다음과 같은 다양한 관리 및 에너지 절약 방법을 통합하는 일종의 전기 그리드입니다. 고급 계량 기술홈 제어 시스템 및 수요 응답 시스템과 연결된 지능형 회로 차단기 및 분전반지자체 프로그램에서 얻은 효율성으로 종종 보조금을 받는 스마트 기기 및 부하 제어 스위치.재생 에너지 자원에는 배터리를 충전하는 기능이 포함됩니다. 주차, 이들로부터 재활용된 더 큰 배터리 배열 또는 다른 형태의 에너지 저장. 앞서 언급한 구성 요소를 연결하고 모니터링하는 데 에너지를 거의 사용하지 않거나 전혀 사용하지 않는 리소스, 백업 옵션으로 제공되는 무선 연결. 일반적으로 금전적 이익을 위해 임대하는 ""비활성화""되는 경우를 대비한 충분한 예비 용량. 혜택 (I) 다음 주제에 대한 통찰 및 검증: 1장: 스마트 그리드 2장: 전력선 통신 3장: 분산 발전 4장: 전력 산업 5장: 전기 계량기 6장: 에너지 관리 시스템 7장: 에너지 수요 관리 8장: 수요 대응 9장: 마이크로그리드 10장: 그리드 친화적 11장: 고급 배전 자동화 12장: 부하 프로필 13장: Phasor 측정 장치 14장: 부하 관리 15장: 전기 요금 16장: 전기 그리드 17장: 국가별 스마트 그리드 18장: 미국의 스마트 그리드 정책 19장 : 스마트그리드에너지연구센터 20장: 트랜잭티 ve 에너지 21장: 미니 그리드 (II) 스마트 그리드에 대한 대중의 주요 질문에 답변 (III) 사용에 대한 실제 사례 (IV) 스마트 그리드 기술에 대한 360도 완전한 이해를 위해 각 산업의 266가지 신기술을 간략하게 설명하는 17개의 부록 이 책의 대상 전문가, 학부생 및 대학원생, 애호가, 애호가 및 모든 종류의 스마트 그리드에 대한 기본 지식이나 정보를 넘어서고자 하는 사람들",BOOK,Science
1,books#volume,TACiEAAAQBAJ,https://www.googleapis.com/books/v1/volumes/TACiEAAAQBAJ,솔리드 스테이트 변압기,Fouad Sabry,One Billion Knowledgeable,2022-12-14,"Solid State Transformer란 무엇인가 실제로 SST(Solid-State Transformer)라고도 하는 AC-to-AC 변환기, 전력 전자 변압기(PET) ) 또는 전자식 전력 변압기는 AC 전력 분배에서 기존 변압기를 대체하는 일종의 전력 변환기입니다. 이러한 유형의 전력 변환기는 AC-AC 변환기로 알려져 있습니다. 더 높은 주파수에서 작동하기 때문에 이러한 종류의 변압기는 유틸리티 주파수를 사용하는 기존 변압기보다 더 복잡하지만 기존 변압기보다 더 공간 효율적이고 더 작을 가능성도 있습니다. 두 가지 기본 변형은 각각 ""실제"" AC-AC 변환기 및 AC-DC-DC-AC 변환기라고 합니다. 솔리드 스테이트 변압기 내부에서 종종 발견되는 AC-AC 변환기 또는 DC-DC 변환기는 실제로 변압기입니다. 이 변압기는 전기적 절연을 제공하고 전체 전력을 전달합니다. 이 변압기는 변압기 코일 사이에서 발생하는 DC-DC 반전 단계가 더 작은 쪽에 있기 때문에 더 콤팩트합니다. 결과적으로 전압을 높이거나 낮추는 데 필요한 변압기 코일도 더 작은 쪽에 있습니다. 전압 및 전류의 능동 조절은 반도체 변압기를 통해 수행될 수 있습니다. 전기를 단상에서 3상으로 또는 그 반대로 변환할 수 있는 몇 가지가 있습니다. 발생해야 하는 변환의 양은 DC 전원을 입력하거나 출력할 수 있는 변형을 가짐으로써 줄일 수 있습니다. 그 결과 종단 간 효율성이 향상됩니다. 모듈식 무접점 변압기는 수많은 고주파 변압기로 구성되어 있고 동일한 기능을 한다는 점에서 다단계 변환기와 유사합니다. 복잡한 전기 회로이기 때문에 번개와 같은 다양한 종류의 서지를 견딜 수 있도록 구성해야 합니다. 솔리드 스테이트 변압기는 비교적 새로운 종류의 변압기입니다. 혜택 (I) 다음 주제에 대한 통찰력 및 검증: 1장: 전자식 변압기 2장: 역률 3장: 정류기 4장: 전원 공급 5장: 전원 인버터 6장: 스위치 모드 전원 공급 장치 7장: DC-DC 컨버터 장 8: 전압 조정기 9장: 전력 전자 장치 10장: 발전기 11장: 로터리 컨버터 12장 : HVDC 컨버터 스테이션 13장: 가변 주파수 드라이브 14장: 전기 공학 기사 색인 15장: H-브리지 16장: 위상 변환기 17장: 전압 변환기 18장: 인덕션 히터 19장: 변압기 유형 20장: 전기 기계 21장: 전기 및 전자 공학 용어집 (II) 대중에 대한 답변 솔리드 스테이트 트랜스포머에 대한 주요 질문 (III) 많은 분야에서 솔리드 스테이트 트랜스포머를 사용하는 실제 사례 (IV) 간략하게 설명하기 위한 17개의 부록 266 솔리드 스테이트 트랜스포머 기술에 대한 360도 전체 이해를 갖기 위해 각 산업 분야의 신흥 기술 이 책의 대상자 전문가, 학부생 및 대학원생 학생, 애호가, 애호가 및 모든 종류의 솔리드 스테이트 변압기에 대한 기본 지식이나 정보를 넘어서고자 하는 사람들.",BOOK,Technology & Engineering
1,books#volume,QvWiEAAAQBAJ,https://www.googleapis.com/books/v1/volumes/QvWiEAAAQBAJ,풀린 차량,Fouad Sabry,One Billion Knowledgeable,2022-12-16,"무인 차량이란? 사람이 탑승하지 않은 차량을 무인 차량 또는 무인 차량이라고 합니다. 무인 차량은 원격 제어 또는 원격 안내 차량일 수 있으며, 주변 환경을 감지하고 독립적으로 탐색할 수 있는 자율 차량일 수도 있습니다. 혜택을 받는 방법 (I) 다음 주제에 대한 통찰 및 검증: 1장: 무인 차량 2장: 자율 로봇 장 3장: 무인기 4장: 전투용 무인기 5장: 초소형 항공기 6장: 원격 조종기 7장: 자율 수중 이동체 8장: 무인 지상 이동체 9장: 무인 항공기의 역사 10장: 무인 항공기의 역사 전투 공중 차량 11장: 무인 수중 차량 12장: 무인 항공기 목록 13장: 자율 물류 14장: 국제 무인 차량 시스템 협회 15장: 안내, 내비게이션 및 제어 장 16: 자율 항공기 17장: 배회 탄약 18장: 무인 항공기 응용 프로그램 목록 19장: USV Maxlimer 20장: CSSC 무인 차량 21장: XTDT 무인 차량 (II) 무인 차량에 대한 대중의 주요 질문에 답변 (III) 실제 많은 분야에서 무인 차량을 사용하는 세계적 사례 (IV) 무인 차량의 기술을 360도로 완전히 이해할 수 있도록 각 산업 분야의 266가지 신기술을 간략하게 설명하는 17개의 부록 이 책의 대상 전문가, 학부생 및 대학원생, 열성 팬, 애호가 및 모든 종류의 기본 지식이나 정보를 넘어서고자 하는 사람들 무인 차량.",BOOK,Technology & Engineering
1,books#volume,nJSLEAAAQBAJ,https://www.googleapis.com/books/v1/volumes/nJSLEAAAQBAJ,돔 시티,Fouad Sabry,One Billion Knowledgeable,2021-11-25,"돔형 도시란 무엇입니까 향후 100년 동안 인류는 지구 너머에 적합한 거주 지역을 찾아야 합니다. 인간이 유발한 행성계 파괴에 대한 반응으로 물리학자 스티븐 호킹(Stephen Hawking)은 2017년에 촉구했습니다. 기업가인 엘론 머스크(Elon Musk)는 1년 후 화성 식민지 개척을 탐구하기 위해 콜로라도에서 60명의 과학자 및 엔지니어를 만났습니다. 우리의 행성으로 눈을 돌려 소규모 건축가 그룹이 기후 변화의 영향에서 살아남을 수 있는 독창적인 은신처를 만들고 있습니다. 돔형 대도시는 단일 지붕 아래 큰 도시 지역을 둘러싸는 가상의 건축물입니다. 대부분의 설명은 일반적으로 하나 이상의 이유로 생활에 적대적인 외부 대기(또는 외부 대기의 부족)로 인해 기온, 구성 및 품질에 대해 관리할 수 있는 서식지를 만드는 밀폐되고 가압된 돔을 설명합니다. 지구, 달 또는 다른 행성에서 볼 수 있는 돔형 도시는 20세기 초반부터 공상과학 소설과 미래학의 주요 소재였습니다. 혜택 (I) 다음 주제에 대한 통찰력 및 검증: 1장: 돔형 도시 2장: 측지 돔 3장: 다이슨 구 4장: 콘크리트 쉘 5장: 타원형 돔 6장 : 양파 돔 7장: 타원형 돔 8장: 모놀리식 돔 9장: 레이돔 (II) 돔형 도시에 대한 대중의 주요 질문에 대한 답변. (III) 다양한 분야에서 돔형 도시의 사용에 대한 실제 사례. (IV) 17개의 간략하게 설명하는 부록, 266 돔형 도시의 기술에 대한 360도 완전한 이해를 갖기 위해 각 산업의 새로운 기술. 이 책의 대상 전문가, 학부생 및 대학원생, 애호가, 취미 생활자 및 모든 종류의 돔형 도시에 대한 기본 지식이나 정보를 넘어선 정보를 원하는 사람들.",BOOK,Technology & Engineering
